Jan,01,0,0,0,-17,-106
Dec,31,0,0,0,28,-72
Jan,01,8,0,8,-56,-117
Jan,02,0,0,0,-78,-150
Jan,03,0,0,0,-94,-139
Jan,04,0,0,0,-72,-156
Jan,05,0,0,0,-56,-156
Jan,06,30,0,36,-11,-133
Jan,07,18,76,33,-33,-139
Jan,08,0,51,3,-100,-139
Jan,09,0,51,3,-94,-178
Jan,10,0,51,0,-22,-172
Jan,11,0,51,0,0,-56
Jan,12,0,25,0,0,-94
Jan,13,0,25,0,100,-72
Jan,14,0,0,0,117,11
Jan,15,0,0,0,67,11
Jan,16,0,0,0,67,11
Jan,17,0,0,0,50,0
Jan,18,0,0,0,78,11
Jan,19,0,0,0,39,0
Jan,20,28,0,0,72,22
Jan,21,74,0,0,61,17
Jan,22,0,0,0,44,11
Jan,23,109,0,0,117,39
Jan,24,23,0,0,100,6
Jan,25,0,0,0,22,-17
Jan,26,3,0,3,-6,-61
Jan,27,13,0,8,33,-50
Jan,28,0,0,0,-6,-72
Jan,29,0,0,0,-56,-89
Jan,30,0,0,0,6,-72
Jan,31,0,0,0,50,-72
Feb,01,0,0,0,39,-39
Feb,02,0,0,0,50,-28
Feb,03,0,0,0,33,-56
Feb,04,30,0,3,33,-17
Feb,05,170,0,23,28,11
Feb,06,0,25,0,17,-28
Feb,07,0,0,0,22,-50
Feb,08,30,0,53,0,-22
Feb,09,10,76,10,-17,-117
Feb,10,0,76,0,-6,-72
Feb,11,0,25,0,28,-100
Feb,12,0,25,3,22,-33
Feb,13,0,0,0,28,-28
Feb,14,48,0,89,0,-67
Feb,15,3,102,10,-33,-83
Feb,16,0,102,3,6,-56
Feb,17,0,76,0,17,-72
Feb,18,0,25,0,61,-50
Feb,19,3,0,0,61,-50
Feb,20,0,0,0,128,22
Feb,21,218,0,0,61,28
Feb,22,18,0,0,33,-28
Feb,23,0,0,0,39,-50
Feb,24,0,0,0,-11,-89
Feb,25,0,0,0,33,-94
Feb,26,0,0,0,50,-67
Feb,27,0,0,0,56,-44
Feb,28,0,0,0,83,-44
Mar,01,0,0,0,39,-22
Mar,02,0,0,0,72,-17
Mar,03,0,0,0,78,-44
Mar,04,0,0,0,100,-44
Mar,05,0,0,0,111,-39
Mar,06,0,0,0,144,-28
Mar,07,0,0,0,211,28
Mar,08,0,0,0,150,33
Mar,09,33,0,0,139,83
Mar,10,0,0,0,239,117
Mar,11,102,0,0,200,94
Mar,12,58,0,0,100,61
Mar,13,53,0,0,89,61
Mar,14,8,0,0,94,72
Mar,15,0,0,0,122,72
Mar,16,0,0,0,144,72
Mar,17,0,0,0,161,67
Mar,18,0,0,0,178,44
Mar,19,0,0,0,200,61
Mar,20,8,0,0,144,28
Mar,21,71,0,0,67,28
Mar,22,8,0,0,156,50
Mar,23,0,0,0,217,39
Mar,24,0,0,0,228,72
Mar,25,188,0,0,150,22
Mar,26,0,0,0,111,-17
Mar,27,3,0,0,150,39
Mar,28,66,0,0,139,61
Mar,29,0,0,0,161,22
Mar,30,0,0,0,228,50
Mar,31,0,0,0,300,128
Apr,01,0,0,0,306,156
Apr,02,25,0,0,272,133
Apr,03,81,0,0,200,106
Apr,04,64,0,0,283,111
Apr,05,69,0,0,283,161
Apr,06,0,0,0,306,206
Apr,07,0,0,0,256,100
Apr,08,0,0,0,161,72
Apr,09,0,0,0,217,50
Apr,10,0,0,0,250,111
Apr,11,0,0,0,278,133
Apr,12,0,0,0,267,128
Apr,13,0,0,0,289,122
Apr,14,0,0,0,300,133
Apr,15,0,0,0,300,172
Apr,16,5,0,0,244,106
Apr,17,0,0,0,194,67
Apr,18,0,0,0,194,56
Apr,19,0,0,0,189,83
Apr,20,0,0,0,222,78
Apr,21,0,0,0,244,94
Apr,22,94,0,0,233,117
Apr,23,33,0,0,250,150
Apr,24,198,0,0,200,139
Apr,25,84,0,0,144,111
Apr,26,8,0,0,167,94
Apr,27,30,0,0,189,89
Apr,28,0,0,0,217,61
Apr,29,0,0,0,283,139
Apr,30,74,0,0,250,189
May,01,3,0,0,233,150
May,02,33,0,0,228,139
May,03,5,0,0,267,122
May,04,0,0,0,283,122
May,05,0,0,0,283,150
May,06,0,0,0,239,128
May,07,0,0,0,278,111
May,08,0,0,0,156,78
May,09,0,0,0,172,44
May,10,69,0,0,172,111
May,11,3,0,0,261,133
May,12,328,0,0,261,128
May,13,23,0,0,272,161
May,14,76,0,0,183,133
May,15,127,0,0,156,133
May,16,251,0,0,183,133
May,17,5,0,0,167,128
May,18,0,0,0,222,128
May,19,0,0,0,217,106
May,20,89,0,0,178,150
May,21,69,0,0,228,156
May,22,0,0,0,294,133
May,23,0,0,0,333,222
May,24,0,0,0,328,222
May,25,0,0,0,317,206
May,26,97,0,0,322,211
May,27,0,0,0,311,200
May,28,0,0,0,289,189
May,29,0,0,0,317,178
May,30,0,0,0,311,217
May,31,3,0,0,317,217
Jun,01,0,0,0,322,206
Jun,02,147,0,0,278,194
Jun,03,13,0,0,294,200
Jun,04,0,0,0,333,211
Jun,05,0,0,0,322,256
Jun,06,0,0,0,283,194
Jun,07,0,0,0,283,194
Jun,08,173,0,0,261,206
Jun,09,8,0,0,300,206
Jun,10,0,0,0,333,183
Jun,11,0,0,0,300,244
Jun,12,66,0,0,344,228
Jun,13,86,0,0,350,222
Jun,14,64,0,0,322,233
Jun,15,97,0,0,311,222
Jun,16,0,0,0,317,211
Jun,17,104,0,0,306,222
Jun,18,0,0,0,350,239
Jun,19,18,0,0,339,206
Jun,20,0,0,0,356,228
Jun,21,0,0,0,350,256
Jun,22,3,0,0,344,244
Jun,23,0,0,0,356,267
Jun,24,8,0,0,300,222
Jun,25,0,0,0,333,206
Jun,26,0,0,0,356,261
Jun,27,241,0,0,356,233
Jun,28,0,0,0,317,228
Jun,29,0,0,0,283,194
Jun,30,0,0,0,278,183
Jul,01,0,0,0,283,172
Jul,02,0,0,0,294,172
Jul,03,0,0,0,333,172
Jul,04,33,0,0,339,250
Jul,05,0,0,0,339,256
Jul,06,20,0,0,344,250
Jul,07,36,0,0,339,250
Jul,08,241,0,0,322,228
Jul,09,91,0,0,306,222
Jul,10,0,0,0,311,211
Jul,11,3,0,0,306,233
Jul,12,5,0,0,311,217
Jul,13,20,0,0,339,222
Jul,14,0,0,0,356,261
Jul,15,0,0,0,339,267
Jul,16,0,0,0,339,233
Jul,17,36,0,0,356,250
Jul,18,64,0,0,328,222
Jul,19,5,0,0,322,228
Jul,20,500,0,0,333,217
Jul,21,188,0,0,344,233
Jul,22,0,0,0,356,239
Jul,23,0,0,0,361,272
Jul,24,246,0,0,361,233
Jul,25,0,0,0,311,233
Jul,26,0,0,0,311,239
Jul,27,76,0,0,322,250
Jul,28,0,0,0,344,261
Jul,29,3,0,0,322,239
Jul,30,132,0,0,283,239
Jul,31,0,0,0,311,233
Aug,01,0,0,0,311,222
Aug,02,0,0,0,328,217
Aug,03,0,0,0,389,278
Aug,04,0,0,0,383,272
Aug,05,99,0,0,328,239
Aug,06,0,0,0,306,228
Aug,07,0,0,0,322,206
Aug,08,0,0,0,350,228
Aug,09,0,0,0,372,267
Aug,10,10,0,0,367,272
Aug,11,0,0,0,378,261
Aug,12,0,0,0,372,272
Aug,13,0,0,0,378,250
Aug,14,417,0,0,361,228
Aug,15,0,0,0,328,228
Aug,16,0,0,0,306,200
Aug,17,0,0,0,294,206
Aug,18,0,0,0,317,211
Aug,19,0,0,0,356,228
Aug,20,183,0,0,339,228
Aug,21,112,0,0,322,222
Aug,22,0,0,0,328,228
Aug,23,0,0,0,311,200
Aug,24,0,0,0,317,211
Aug,25,0,0,0,278,183
Aug,26,0,0,0,278,167
Aug,27,0,0,0,289,172
Aug,28,0,0,0,328,167
Aug,29,0,0,0,333,244
Aug,30,99,0,0,300,228
Aug,31,0,0,0,328,239
Sep,01,18,0,0,278,233
Sep,02,84,0,0,322,194
Sep,03,3,0,0,256,161
Sep,04,0,0,0,244,122
Sep,05,0,0,0,283,128
Sep,06,0,0,0,322,189
Sep,07,0,0,0,261,172
Sep,08,0,0,0,294,144
Sep,09,66,0,0,222,172
Sep,10,160,0,0,206,167
Sep,11,137,0,0,283,161
Sep,12,0,0,0,300,144
Sep,13,0,0,0,317,178
Sep,14,0,0,0,294,200
Sep,15,15,0,0,289,178
Sep,16,0,0,0,250,156
Sep,17,0,0,0,272,122
Sep,18,117,0,0,322,172
Sep,19,218,0,0,256,194
Sep,20,0,0,0,322,194
Sep,21,0,0,0,333,228
Sep,22,18,0,0,272,200
Sep,23,0,0,0,333,222
Sep,24,41,0,0,272,167
Sep,25,51,0,0,244,128
Sep,26,20,0,0,161,111
Sep,27,0,0,0,206,89
Sep,28,0,0,0,250,111
Sep,29,0,0,0,267,133
Sep,30,0,0,0,261,133
Oct,01,0,0,0,239,100
Oct,02,3,0,0,178,83
Oct,03,0,0,0,167,56
Oct,04,0,0,0,172,50
Oct,05,0,0,0,211,50
Oct,06,0,0,0,256,72
Oct,07,0,0,0,267,128
Oct,08,0,0,0,283,100
Oct,09,0,0,0,311,133
Oct,10,0,0,0,306,150
Oct,11,3,0,0,294,150
Oct,12,0,0,0,278,150
Oct,13,3,0,0,228,100
Oct,14,0,0,0,228,78
Oct,15,0,0,0,217,89
Oct,16,0,0,0,261,67
Oct,17,0,0,0,261,128
Oct,18,0,0,0,256,117
Oct,19,0,0,0,200,67
Oct,20,0,0,0,244,78
Oct,21,0,0,0,206,83
Oct,22,0,0,0,250,67
Oct,23,0,0,0,289,194
Oct,24,201,0,0,256,178
Oct,25,0,0,0,250,161
Oct,26,61,0,0,239,144
Oct,27,0,0,0,222,106
Oct,28,0,0,0,117,39
Oct,29,0,0,0,156,6
Oct,30,0,0,0,239,33
Oct,31,0,0,0,167,78
Nov,01,0,0,0,161,56
Nov,02,0,0,0,144,50
Nov,03,0,0,0,194,11
Nov,04,8,0,0,144,44
Nov,05,0,0,0,89,-6
Nov,06,0,0,0,117,-17
Nov,07,0,0,0,228,33
Nov,08,0,0,0,239,33
Nov,09,0,0,0,239,67
Nov,10,0,0,0,250,89
Nov,11,0,0,0,256,111
Nov,12,0,0,0,239,83
Nov,13,3,0,0,189,50
Nov,14,0,0,0,128,11
Nov,15,0,0,0,150,44
Nov,16,0,0,0,122,33
Nov,17,36,0,0,139,17
Nov,18,8,0,0,72,33
Nov,19,0,0,0,156,11
Nov,20,0,0,0,133,22
Nov,21,0,0,0,200,83
Nov,22,196,0,0,239,67
Nov,23,0,0,0,72,11
Nov,24,782,0,0,144,22
Nov,25,198,0,5,139,-28
Nov,26,0,0,0,78,-39
Nov,27,0,0,0,94,-6
Nov,28,0,0,0,122,6
Nov,29,127,0,0,111,33
Nov,30,0,0,0,100,-17
Dec,01,0,0,0,33,-33
Dec,02,0,0,0,72,-33
Dec,03,0,0,0,28,-33
Dec,04,0,0,0,33,-6
Dec,05,0,0,0,-6,-56
Dec,06,0,0,0,0,-83
Dec,07,0,0,0,-22,-89
Dec,08,0,0,0,11,-83
Dec,09,0,0,0,44,-72
Dec,10,0,0,0,139,0
Dec,11,66,0,0,78,-61
Dec,12,33,76,112,-33,-122
Dec,13,0,51,0,-72,-161
Dec,14,0,25,0,-56,-139
Dec,15,3,25,0,-11,-56
Dec,16,0,0,0,-11,-22
Dec,17,0,0,0,-6,-61
Dec,18,0,0,0,28,-67
Dec,19,3,0,5,39,-50
Dec,20,0,0,0,72,-6
Dec,21,0,0,0,67,22
Dec,22,0,0,0,22,-39
Dec,23,0,0,0,22,-44
Dec,24,64,0,76,11,-6
Dec,25,13,76,8,-6,-39
Dec,26,0,76,0,-17,-72
Dec,27,0,51,0,-11,-78
Dec,28,0,25,0,44,-72
Dec,29,15,0,0,72,-22
Dec,30,0,0,0,139,61
Dec,31,135,0,0,178,44
Jan,01,0,0,0,44,-50
Jan,02,0,0,0,17,-78
Jan,03,0,0,0,89,-22
Jan,04,0,0,0,33,-44
Jan,05,0,0,0,67,-39
Jan,06,0,0,0,17,-28
Jan,07,8,0,3,22,-39
Jan,08,0,0,8,-39,-100
Jan,09,0,0,0,-11,-106
Jan,10,25,0,28,0,-28
Jan,11,33,76,56,-22,-89
Jan,12,0,76,5,-72,-122
Jan,13,0,51,0,-17,-139
Jan,14,0,25,0,33,-44
Jan,15,0,0,0,44,-44
Jan,16,0,0,0,-11,-56
Jan,17,3,0,0,56,-44
Jan,18,20,0,0,56,-33
Jan,19,53,102,99,-11,-50
Jan,20,94,229,145,-44,-100
Jan,21,0,203,0,-78,-178
Jan,22,0,152,0,11,-100
Jan,23,13,127,30,6,-67
Jan,24,3,102,0,33,-61
Jan,25,0,76,0,22,-67
Jan,26,0,76,0,0,-67
Jan,27,0,51,0,50,-83
Jan,28,0,51,0,83,-61
Jan,29,0,25,0,72,-6
Jan,30,0,25,0,50,-11
Jan,31,86,0,0,0,-17
Feb,01,229,0,76,-6,-67
Feb,02,0,76,5,-61,-117
Feb,03,0,76,0,-50,-156
Feb,04,0,76,0,-11,-122
Feb,05,51,102,58,33,-39
Feb,06,0,127,0,50,0
Feb,07,0,76,0,0,-44
Feb,08,0,76,0,-44,-128
Feb,09,0,76,0,-67,-117
Feb,10,0,76,0,0,-133
Feb,11,0,76,0,61,-72
Feb,12,0,25,0,106,-11
Feb,13,0,25,0,183,44
Feb,14,0,0,0,100,6
Feb,15,0,0,0,122,6
Feb,16,0,0,0,233,33
Feb,17,0,0,0,244,144
Feb,18,0,0,0,178,39
Feb,19,3,0,0,122,28
Feb,20,0,0,0,233,83
Feb,21,109,0,0,178,-6
Feb,22,0,0,0,28,-33
Feb,23,20,0,0,67,-22
Feb,24,203,0,5,67,6
Feb,25,102,25,20,11,0
Feb,26,0,0,0,67,0
Feb,27,99,0,0,183,17
Feb,28,41,0,0,78,-6
Mar,01,0,0,0,144,-39
Mar,02,0,0,0,117,-6
Mar,03,0,0,0,172,11
Mar,04,345,0,0,217,117
Mar,05,94,0,0,117,6
Mar,06,0,0,0,67,0
Mar,07,0,0,0,83,11
Mar,08,119,0,0,89,50
Mar,09,0,0,0,94,33
Mar,10,0,0,0,39,-6
Mar,11,0,0,0,156,-33
Mar,12,0,0,0,183,67
Mar,13,69,0,8,89,11
Mar,14,307,25,58,39,11
Mar,15,0,25,0,78,22
Mar,16,0,0,0,194,17
Mar,17,0,0,0,283,117
Mar,18,8,0,0,206,89
Mar,19,79,0,0,144,56
Mar,20,0,0,0,278,83
Mar,21,0,0,0,278,183
Mar,22,0,0,0,244,156
Mar,23,0,0,0,239,67
Mar,24,5,0,0,67,6
Mar,25,69,0,23,39,6
Mar,26,99,0,102,39,0
Mar,27,0,76,0,67,-22
Mar,28,0,0,0,94,-6
Mar,29,0,0,0,78,39
Mar,30,10,0,0,117,11
Mar,31,0,0,0,122,22
Apr,01,0,0,0,161,28
Apr,02,0,0,0,200,33
Apr,03,0,0,0,322,100
Apr,04,170,0,0,256,56
Apr,05,0,0,0,189,17
Apr,06,0,0,0,261,122
Apr,07,0,0,0,206,83
Apr,08,3,0,0,244,161
Apr,09,175,0,0,311,150
Apr,10,46,0,0,322,194
Apr,11,43,0,0,200,128
Apr,12,0,0,0,200,111
Apr,13,0,0,0,233,83
Apr,14,0,0,0,228,117
Apr,15,206,0,0,206,89
Apr,16,3,0,0,117,61
Apr,17,0,0,0,239,50
Apr,18,3,0,0,222,150
Apr,19,422,0,0,311,78
Apr,20,0,0,0,128,50
Apr,21,23,0,0,161,44
Apr,22,328,0,0,250,117
Apr,23,163,0,0,217,133
Apr,24,66,0,0,144,111
Apr,25,168,0,0,189,139
Apr,26,13,0,0,217,139
Apr,27,165,0,0,144,78
Apr,28,8,0,0,206,83
Apr,29,0,0,0,222,78
Apr,30,0,0,0,267,144
May,01,71,0,0,189,72
May,02,3,0,0,133,78
May,03,0,0,0,167,61
May,04,0,0,0,161,33
May,05,13,0,0,222,78
May,06,0,0,0,228,94
May,07,13,0,0,278,139
May,08,0,0,0,272,156
May,09,0,0,0,300,194
May,10,66,0,0,294,211
May,11,0,0,0,328,217
May,12,0,0,0,311,194
May,13,8,0,0,256,144
May,14,135,0,0,144,100
May,15,89,0,0,133,78
May,16,0,0,0,172,61
May,17,0,0,0,183,56
May,18,0,0,0,228,117
May,19,10,0,0,183,156
May,20,3,0,0,272,167
May,21,8,0,0,294,189
May,22,127,0,0,306,178
May,23,64,0,0,272,183
May,24,0,0,0,294,167
May,25,356,0,0,294,167
May,26,79,0,0,178,111
May,27,10,0,0,200,94
May,28,5,0,0,239,156
May,29,0,0,0,339,194
May,30,0,0,0,339,239
May,31,0,0,0,311,233
Jun,01,0,0,0,328,189
Jun,02,0,0,0,294,222
Jun,03,0,0,0,356,244
Jun,04,0,0,0,367,261
Jun,05,0,0,0,322,239
Jun,06,0,0,0,361,228
Jun,07,0,0,0,356,250
Jun,08,0,0,0,361,261
Jun,09,0,0,0,339,250
Jun,10,269,0,0,350,200
Jun,11,10,0,0,283,183
Jun,12,3,0,0,250,161
Jun,13,0,0,0,250,167
Jun,14,137,0,0,267,183
Jun,15,36,0,0,306,194
Jun,16,0,0,0,328,183
Jun,17,284,0,0,267,200
Jun,18,86,0,0,306,200
Jun,19,84,0,0,322,200
Jun,20,0,0,0,328,261
Jun,21,13,0,0,306,211
Jun,22,0,0,0,289,217
Jun,23,0,0,0,244,194
Jun,24,0,0,0,283,172
Jun,25,711,0,0,261,194
Jun,26,419,0,0,300,189
Jun,27,259,0,0,283,194
Jun,28,0,0,0,289,206
Jun,29,0,0,0,306,178
Jun,30,0,0,0,333,211
Jul,01,0,0,0,356,239
Jul,02,0,0,0,372,250
Jul,03,404,0,0,328,211
Jul,04,15,0,0,294,217
Jul,05,0,0,0,317,217
Jul,06,0,0,0,339,228
Jul,07,142,0,0,306,217
Jul,08,0,0,0,306,206
Jul,09,0,0,0,322,206
Jul,10,0,0,0,361,250
Jul,11,0,0,0,378,294
Jul,12,0,0,0,389,250
Jul,13,0,0,0,328,244
Jul,14,0,0,0,317,211
Jul,15,0,0,0,322,233
Jul,16,0,0,0,333,233
Jul,17,0,0,0,350,261
Jul,18,0,0,0,361,256
Jul,19,0,0,0,372,272
Jul,20,0,0,0,378,278
Jul,21,0,0,0,394,283
Jul,22,0,0,0,383,289
Jul,23,135,0,0,378,283
Jul,24,0,0,0,339,244
Jul,25,0,0,0,350,233
Jul,26,0,0,0,367,267
Jul,27,0,0,0,378,261
Jul,28,0,0,0,383,278
Jul,29,0,0,0,367,272
Jul,30,43,0,0,306,244
Jul,31,0,0,0,350,256
Aug,01,0,0,0,378,261
Aug,02,0,0,0,389,267
Aug,03,0,0,0,350,278
Aug,04,0,0,0,328,244
Aug,05,142,0,0,300,244
Aug,06,5,0,0,350,244
Aug,07,0,0,0,367,267
Aug,08,0,0,0,322,239
Aug,09,0,0,0,344,211
Aug,10,10,0,0,267,206
Aug,11,0,0,0,294,183
Aug,12,25,0,0,317,194
Aug,13,23,0,0,333,211
Aug,14,0,0,0,289,183
Aug,15,0,0,0,278,172
Aug,16,0,0,0,289,167
Aug,17,0,0,0,322,239
Aug,18,0,0,0,344,222
Aug,19,28,0,0,344,222
Aug,20,18,0,0,339,222
Aug,21,0,0,0,328,228
Aug,22,13,0,0,306,217
Aug,23,0,0,0,372,239
Aug,24,0,0,0,378,272
Aug,25,0,0,0,311,194
Aug,26,0,0,0,322,194
Aug,27,0,0,0,339,211
Aug,28,0,0,0,306,194
Aug,29,0,0,0,306,189
Aug,30,0,0,0,328,194
Aug,31,0,0,0,394,244
Sep,01,0,0,0,400,278
Sep,02,0,0,0,383,267
Sep,03,41,0,0,383,233
Sep,04,0,0,0,267,167
Sep,05,0,0,0,239,139
Sep,06,0,0,0,239,111
Sep,07,0,0,0,261,106
Sep,08,0,0,0,272,111
Sep,09,46,0,0,194,167
Sep,10,5,0,0,244,178
Sep,11,0,0,0,283,156
Sep,12,0,0,0,322,178
Sep,13,0,0,0,339,211
Sep,14,452,0,0,211,111
Sep,15,0,0,0,178,78
Sep,16,5,0,0,194,122
Sep,17,5,0,0,211,139
Sep,18,236,0,0,217,156
Sep,19,0,0,0,217,133
Sep,20,0,0,0,250,117
Sep,21,0,0,0,261,156
Sep,22,8,0,0,178,122
Sep,23,10,0,0,189,100
Sep,24,0,0,0,200,78
Sep,25,0,0,0,206,72
Sep,26,0,0,0,228,89
Sep,27,0,0,0,222,133
Sep,28,0,0,0,244,139
Sep,29,0,0,0,311,161
Sep,30,0,0,0,228,122
Oct,01,0,0,0,194,67
Oct,02,0,0,0,217,56
Oct,03,0,0,0,256,83
Oct,04,0,0,0,272,94
Oct,05,0,0,0,278,117
Oct,06,0,0,0,289,122
Oct,07,0,0,0,294,150
Oct,08,0,0,0,278,144
Oct,09,0,0,0,278,133
Oct,10,0,0,0,267,128
Oct,11,0,0,0,272,156
Oct,12,86,0,0,228,167
Oct,13,3,0,0,239,150
Oct,14,0,0,0,222,117
Oct,15,0,0,0,217,83
Oct,16,0,0,0,283,111
Oct,17,145,0,0,167,83
Oct,18,155,0,0,128,78
Oct,19,13,0,0,100,72
Oct,20,0,0,0,139,50
Oct,21,0,0,0,172,39
Oct,22,0,0,0,228,50
Oct,23,0,0,0,244,117
Oct,24,0,0,0,239,117
Oct,25,0,0,0,283,122
Oct,26,20,0,0,228,89
Oct,27,0,0,0,139,72
Oct,28,0,0,0,156,39
Oct,29,0,0,0,172,28
Oct,30,0,0,0,178,89
Oct,31,0,0,0,172,56
Nov,01,0,0,0,239,56
Nov,02,13,0,0,244,94
Nov,03,244,0,0,139,83
Nov,04,0,0,0,139,56
Nov,05,0,0,0,156,33
Nov,06,0,0,0,183,100
Nov,07,305,0,0,183,128
Nov,08,94,0,0,206,156
Nov,09,5,0,0,167,56
Nov,10,0,0,0,100,0
Nov,11,0,0,0,183,-17
Nov,12,0,0,0,178,89
Nov,13,8,0,0,250,156
Nov,14,0,0,0,250,144
Nov,15,0,0,0,183,111
Nov,16,0,0,0,117,28
Nov,17,0,0,0,94,-11
Nov,18,0,0,0,144,11
Nov,19,0,0,0,183,100
Nov,20,15,0,0,167,33
Nov,21,0,0,0,83,67
Nov,22,333,0,0,94,72
Nov,23,0,0,0,89,67
Nov,24,0,0,0,156,67
Nov,25,0,0,0,194,56
Nov,26,114,0,0,178,56
Nov,27,5,0,0,56,22
Nov,28,53,0,0,44,11
Nov,29,0,0,0,61,-17
Nov,30,0,0,0,72,-44
Dec,01,0,0,0,106,-22
Dec,02,0,0,0,83,0
Dec,03,43,0,0,167,78
Dec,04,48,0,0,139,17
Dec,05,0,0,0,17,0
Dec,06,0,0,0,17,-11
Dec,07,0,0,3,50,-22
Dec,08,0,0,0,67,-17
Dec,09,0,0,0,39,-39
Dec,10,0,0,0,39,-72
Dec,11,0,0,0,94,-22
Dec,12,0,0,0,100,-22
Dec,13,91,0,0,89,56
Dec,14,97,0,0,167,78
Dec,15,0,0,0,161,6
Dec,16,0,0,0,44,-28
Dec,17,0,0,0,89,-28
Dec,18,0,0,0,139,-17
Dec,19,203,0,0,133,78
Dec,20,64,0,0,89,78
Dec,21,3,0,0,83,44
Dec,22,0,0,0,56,17
Dec,23,0,0,0,39,-11
Dec,24,0,0,0,89,-28
Dec,25,0,0,0,117,-11
Dec,26,152,0,0,56,-39
Dec,27,86,51,48,67,-6
Dec,28,0,0,0,94,-22
Dec,29,3,0,0,161,33
